F,G,P
7.69130440300e05,3.16350038796e01,1.78141952515e02
7.79830110500e05,3.24908289005e01,1.78173431396e02
7.90678628000e05,3.33725015958e01,1.78202957153e02
8.01678063400e05,3.42805286274e01,1.78241485596e02
8.12830516200e05,3.52150810448e01,1.78276977539e02
8.24138115000e05,3.61785191952e01,1.78318161011e02
8.35603018200e05,3.71710719235e01,1.78363739014e02
8.47227414100e05,3.81944192724e01,1.78410095215e02
8.59013521500e05,3.92528810164e01,1.78457809448e02
8.70963590000e05,4.03483151289e01,1.78505508423e02
8.83079900400e05,4.15006762124e01,1.78562713623e02
8.95364765500e05,4.26686407378e01,1.78611221313e02
9.07820530200e05,4.38789094009e01,1.78658493042e02
9.20449571800e05,4.51337125466e01,1.78703598022e02
9.33254300800e05,4.64346760801e01,1.78736785889e02
9.46237161400e05,4.77817404670e01,1.78756225586e02
9.59400631500e05,4.91761710183e01,1.78747802734e02
9.72747223800e05,5.06151271012e01,1.78711502075e02
9.86279485600e05,5.20952186227e01,1.78648269653e02
1.00000000000e06,5.36176530600e01,1.78547286987e02
